au_roc,au_pr,f1,recall,precision,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.go_term_types,config.fb_binary_operator,config.rf_edge_operator,config.seed,config.go_node2vec_embedding_dim,config.go_node2vec_walk_length,config.go_node2vec_context_size,config.go_node2vec_walks_per_node,config.go_node2vec_p,config.go_node2vec_q,config.go_node2vec_num_negative_samples,config.iptmnet_node2vec_embedding_dim,config.iptmnet_node2vec_walk_length,config.iptmnet_node2vec_context_size,config.iptmnet_node2vec_walks_per_node,config.iptmnet_node2vec_p,config.iptmnet_node2vec_q,config.iptmnet_node2vec_num_negative_samples,config.rf_max_depth,config.rf_criterion,config.rf_max_features,config.rf_min_samples_split,config.rf_min_samples_leaf
0.665451729236372,0.6934280090694975,0.585547290116897,0.5447355412753336,0.6329695577254452,2592.1828005313873,True,,,1.0,bff421af757a4defa8aebaf9c549d518,2021-03-18_15-20-32,1616080832.0,2592.1828005313873,53910.0,rocm-server,10.162.156.112,2592.1828005313873,0.0,1.0,"20_fb_binary_operator=cat,go_node2vec_context_size=15,go_node2vec_embedding_dim=64,go_node2vec_num_negative_samples=1,go_node2vec_p=0.8,go_node2vec_q=0.4,go_node2vec_walk_length=70,go_node2vec_walks_per_node=20,go_term_types=all,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=32,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.3,iptmnet_node2vec_q=0.4,iptmnet_node2vec_walk_length=70,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.8,rf_max_features=sqrt,rf_min_samples_leaf=6,rf_min_samples_split=24",all,cat,hadamard,20.0,64.0,70.0,15.0,20.0,0.8,0.4,1.0,32.0,70.0,10.0,10.0,0.30000000000000004,0.4,2.0,0.8,entropy,sqrt,24.0,6.0
0.70876455609722,0.7248777972121196,0.6217948717948718,0.5753830944142363,0.6763509587449158,1924.8544855117798,True,,,1.0,8fcd770e39434e419341054cdc9885a8,2021-03-18_15-52-39,1616082759.0,1924.8544855117798,57754.0,rocm-server,10.162.156.112,1924.8544855117798,0.0,1.0,"21_fb_binary_operator=hadamard,go_node2vec_context_size=15,go_node2vec_embedding_dim=80,go_node2vec_num_negative_samples=1,go_node2vec_p=0.2,go_node2vec_q=0.9,go_node2vec_walk_length=60,go_node2vec_walks_per_node=10,go_term_types=bp,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=64,iptmnet_node2vec_num_negative_samples=3,iptmnet_node2vec_p=1.0,iptmnet_node2vec_q=0.7,iptmnet_node2vec_walk_length=90,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.9,rf_max_features=auto,rf_min_samples_leaf=7,rf_min_samples_split=17",bp,hadamard,hadamard,20.0,80.0,60.0,15.0,10.0,0.2,0.9,1.0,64.0,90.0,15.0,10.0,1.0,0.7000000000000001,3.0,0.9,entropy,auto,17.0,7.0
0.7937944972411924,0.8028903408106162,0.6857299972504812,0.6164112703905091,0.7726146220570013,2458.7732796669006,True,,,1.0,dfdbb231eda3420b9008e8280163a02f,2021-03-18_16-33-40,1616085220.0,2458.7732796669006,60792.0,rocm-server,10.162.156.112,2458.7732796669006,0.0,1.0,"22_fb_binary_operator=avg,go_node2vec_context_size=15,go_node2vec_embedding_dim=32,go_node2vec_num_negative_samples=3,go_node2vec_p=0.6,go_node2vec_q=0.2,go_node2vec_walk_length=60,go_node2vec_walks_per_node=10,go_term_types=cc,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=128,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.1,iptmnet_node2vec_q=0.1,iptmnet_node2vec_walk_length=80,iptmnet_node2vec_walks_per_node=10,rf_criterion=gini,rf_edge_operator=hadamard,rf_max_depth=0.2,rf_max_features=log2,rf_min_samples_leaf=4,rf_min_samples_split=86",cc,avg,hadamard,20.0,32.0,60.0,15.0,10.0,0.6000000000000001,0.2,3.0,128.0,80.0,15.0,10.0,0.1,0.1,2.0,0.2,gini,log2,86.0,4.0
0.6229379193159046,0.6223333012722273,0.6066441983630235,0.6228373702422145,0.5912717034256217,3182.614264011383,True,,,1.0,7ea0d89d3619493c9450e1ce8a618066,2021-03-18_16-45-52,1616085952.0,3182.614264011383,60825.0,rocm-server,10.162.156.112,3182.614264011383,0.0,1.0,"23_fb_binary_operator=avg,go_node2vec_context_size=15,go_node2vec_embedding_dim=96,go_node2vec_num_negative_samples=2,go_node2vec_p=0.4,go_node2vec_q=0.7,go_node2vec_walk_length=60,go_node2vec_walks_per_node=10,go_term_types=mp,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=128,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.9,iptmnet_node2vec_q=0.3,iptmnet_node2vec_walk_length=60,iptmnet_node2vec_walks_per_node=20,rf_criterion=gini,rf_edge_operator=avg,rf_max_depth=0.6,rf_max_features=log2,rf_min_samples_leaf=7,rf_min_samples_split=17",mp,avg,avg,20.0,96.0,60.0,15.0,10.0,0.4,0.7000000000000001,2.0,128.0,60.0,10.0,20.0,0.9,0.30000000000000004,2.0,0.6000000000000001,gini,log2,17.0,7.0
0.599688725480015,0.6026924781327488,0.5657015590200445,0.565002471576866,0.566402378592666,4372.3600335121155,True,,,1.0,b115aaade73d41689367973ce339fb74,2021-03-18_17-46-35,1616089595.0,4372.3600335121155,64937.0,rocm-server,10.162.156.112,4372.3600335121155,0.0,1.0,"24_fb_binary_operator=hadamard,go_node2vec_context_size=20,go_node2vec_embedding_dim=32,go_node2vec_num_negative_samples=3,go_node2vec_p=0.3,go_node2vec_q=0.4,go_node2vec_walk_length=70,go_node2vec_walks_per_node=20,go_term_types=none,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=48,iptmnet_node2vec_num_negative_samples=1,iptmnet_node2vec_p=0.6,iptmnet_node2vec_q=0.6,iptmnet_node2vec_walk_length=50,iptmnet_node2vec_walks_per_node=20,rf_criterion=entropy,rf_edge_operator=avg,rf_max_depth=0.4,rf_max_features=sqrt,rf_min_samples_leaf=7,rf_min_samples_split=73",none,hadamard,avg,20.0,32.0,70.0,20.0,20.0,0.30000000000000004,0.4,3.0,48.0,50.0,10.0,20.0,0.6000000000000001,0.6000000000000001,1.0,0.4,entropy,sqrt,73.0,7.0
0.7866778708226625,0.8012597709630171,0.6769397134360637,0.6188828472565496,0.747016706443914,4207.101501941681,True,,,1.0,ff50390e7f324a5b94c8f4b9a411ae89,2021-03-18_17-56-02,1616090162.0,4207.101501941681,66481.0,rocm-server,10.162.156.112,4207.101501941681,0.0,1.0,"25_fb_binary_operator=cat,go_node2vec_context_size=15,go_node2vec_embedding_dim=112,go_node2vec_num_negative_samples=2,go_node2vec_p=0.8,go_node2vec_q=0.5,go_node2vec_walk_length=60,go_node2vec_walks_per_node=10,go_term_types=all,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=112,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.7,iptmnet_node2vec_q=0.5,iptmnet_node2vec_walk_length=80,iptmnet_node2vec_walks_per_node=20,rf_criterion=gini,rf_edge_operator=hadamard,rf_max_depth=0.2,rf_max_features=sqrt,rf_min_samples_leaf=4,rf_min_samples_split=39",all,cat,hadamard,20.0,112.0,60.0,15.0,10.0,0.8,0.5,2.0,112.0,80.0,15.0,20.0,0.7000000000000001,0.5,2.0,0.2,gini,sqrt,39.0,4.0
0.6104733772198071,0.6178267270652599,0.6033804121324381,0.6440929312901631,0.5675087108013938,6176.474487781525,True,,,1.0,31f7d9e7286045aead36b4f7956d7826,2021-03-18_19-29-34,1616095774.0,6176.474487781525,71849.0,rocm-server,10.162.156.112,6176.474487781525,0.0,1.0,"26_fb_binary_operator=avg,go_node2vec_context_size=15,go_node2vec_embedding_dim=112,go_node2vec_num_negative_samples=3,go_node2vec_p=0.2,go_node2vec_q=0.4,go_node2vec_walk_length=90,go_node2vec_walks_per_node=10,go_term_types=bp,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=128,iptmnet_node2vec_num_negative_samples=1,iptmnet_node2vec_p=0.9,iptmnet_node2vec_q=0.9,iptmnet_node2vec_walk_length=70,iptmnet_node2vec_walks_per_node=20,rf_criterion=gini,rf_edge_operator=avg,rf_max_depth=0.9,rf_max_features=sqrt,rf_min_samples_leaf=2,rf_min_samples_split=36",bp,avg,avg,20.0,112.0,90.0,15.0,10.0,0.2,0.4,3.0,128.0,70.0,10.0,20.0,0.9,0.9,1.0,0.9,gini,sqrt,36.0,2.0
0.6857544564742242,0.6707685371486873,0.6521327014218009,0.680177953534355,0.6263086026399636,2388.666788339615,True,,,1.0,1dd095af1fa7404597d3eb3b64d92d10,2021-03-18_18-35-53,1616092553.0,2388.666788339615,73286.0,rocm-server,10.162.156.112,2388.666788339615,0.0,1.0,"27_fb_binary_operator=avg,go_node2vec_context_size=10,go_node2vec_embedding_dim=128,go_node2vec_num_negative_samples=1,go_node2vec_p=0.9,go_node2vec_q=0.6,go_node2vec_walk_length=50,go_node2vec_walks_per_node=10,go_term_types=cc,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=128,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.1,iptmnet_node2vec_q=0.7,iptmnet_node2vec_walk_length=60,iptmnet_node2vec_walks_per_node=20,rf_criterion=entropy,rf_edge_operator=cat,rf_max_depth=0.2,rf_max_features=sqrt,rf_min_samples_leaf=9,rf_min_samples_split=39",cc,avg,cat,20.0,128.0,50.0,10.0,10.0,0.9,0.6000000000000001,1.0,128.0,60.0,15.0,20.0,0.1,0.7000000000000001,2.0,0.2,entropy,sqrt,39.0,9.0
0.8026574765872153,0.8148855048572691,0.6863488624052004,0.6262975778546713,0.7591372079089275,4768.966938972473,True,,,1.0,da6c712b9c614f898db077d36f10a5f9,2021-03-18_19-55-25,1616097325.0,4768.966938972473,80860.0,rocm-server,10.162.156.112,4768.966938972473,0.0,1.0,"28_fb_binary_operator=hadamard,go_node2vec_context_size=20,go_node2vec_embedding_dim=80,go_node2vec_num_negative_samples=2,go_node2vec_p=1.0,go_node2vec_q=0.7,go_node2vec_walk_length=90,go_node2vec_walks_per_node=10,go_term_types=mp,iptmnet_node2vec_context_size=20,iptmnet_node2vec_embedding_dim=96,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=1.0,iptmnet_node2vec_q=0.7,iptmnet_node2vec_walk_length=60,iptmnet_node2vec_walks_per_node=20,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.8,rf_max_features=log2,rf_min_samples_leaf=9,rf_min_samples_split=52",mp,hadamard,hadamard,20.0,80.0,90.0,20.0,10.0,1.0,0.7000000000000001,2.0,96.0,60.0,20.0,20.0,1.0,0.7000000000000001,2.0,0.8,entropy,log2,52.0,9.0
0.6851430985583731,0.6712542625328985,0.648959081119885,0.6702916460701928,0.6289424860853432,1914.2881467342377,True,,,1.0,0a86b145672b4bb398c5420f65aff1d9,2021-03-18_20-01-31,1616097691.0,1914.2881467342377,85971.0,rocm-server,10.162.156.112,1914.2881467342377,0.0,1.0,"29_fb_binary_operator=hadamard,go_node2vec_context_size=15,go_node2vec_embedding_dim=64,go_node2vec_num_negative_samples=1,go_node2vec_p=0.9,go_node2vec_q=0.3,go_node2vec_walk_length=70,go_node2vec_walks_per_node=10,go_term_types=none,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=112,iptmnet_node2vec_num_negative_samples=1,iptmnet_node2vec_p=0.6,iptmnet_node2vec_q=0.7,iptmnet_node2vec_walk_length=60,iptmnet_node2vec_walks_per_node=20,rf_criterion=entropy,rf_edge_operator=cat,rf_max_depth=1.0,rf_max_features=sqrt,rf_min_samples_leaf=6,rf_min_samples_split=99",none,hadamard,cat,20.0,64.0,70.0,15.0,10.0,0.9,0.30000000000000004,1.0,112.0,60.0,10.0,20.0,0.6000000000000001,0.7000000000000001,1.0,1.0,entropy,sqrt,99.0,6.0
0.5769035479039977,0.588114478784362,0.5724365004703669,0.601581809194266,0.5459847465231046,5856.816881418228,True,,,1.0,da82e921827a4cdc9a7b502f2442ee64,2021-03-18_21-33-04,1616103184.0,5856.816881418228,91321.0,rocm-server,10.162.156.112,5856.816881418228,0.0,1.0,"30_fb_binary_operator=hadamard,go_node2vec_context_size=15,go_node2vec_embedding_dim=112,go_node2vec_num_negative_samples=3,go_node2vec_p=0.6,go_node2vec_q=0.4,go_node2vec_walk_length=50,go_node2vec_walks_per_node=20,go_term_types=all,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=80,iptmnet_node2vec_num_negative_samples=1,iptmnet_node2vec_p=0.8,iptmnet_node2vec_q=0.3,iptmnet_node2vec_walk_length=70,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=avg,rf_max_depth=0.6,rf_max_features=log2,rf_min_samples_leaf=2,rf_min_samples_split=91",all,hadamard,avg,20.0,112.0,50.0,15.0,20.0,0.6000000000000001,0.4,3.0,80.0,70.0,10.0,10.0,0.8,0.30000000000000004,1.0,0.6000000000000001,entropy,log2,91.0,2.0
0.7862270493379522,0.8017732678532437,0.6759486759486759,0.6119624320316361,0.7548780487804878,3842.834392786026,True,,,1.0,1e7559ecc23d457f98c2132d67e89d97,2021-03-18_21-05-37,1616101537.0,3842.834392786026,92969.0,rocm-server,10.162.156.112,3842.834392786026,0.0,1.0,"31_fb_binary_operator=cat,go_node2vec_context_size=15,go_node2vec_embedding_dim=64,go_node2vec_num_negative_samples=2,go_node2vec_p=0.9,go_node2vec_q=0.4,go_node2vec_walk_length=80,go_node2vec_walks_per_node=10,go_term_types=bp,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=112,iptmnet_node2vec_num_negative_samples=3,iptmnet_node2vec_p=0.9,iptmnet_node2vec_q=0.3,iptmnet_node2vec_walk_length=80,iptmnet_node2vec_walks_per_node=20,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.5,rf_max_features=sqrt,rf_min_samples_leaf=9,rf_min_samples_split=62",bp,cat,hadamard,20.0,64.0,80.0,15.0,10.0,0.9,0.4,2.0,112.0,80.0,15.0,20.0,0.9,0.30000000000000004,3.0,0.5,entropy,sqrt,62.0,9.0
0.6320495224346608,0.625845868609963,0.6127358490566037,0.6421156697973307,0.5859269282814614,4514.760112524033,True,,,1.0,f660749371434f44a675b651d12e003c,2021-03-18_22-20-54,1616106054.0,4514.760112524033,109483.0,rocm-server,10.162.156.112,4514.760112524033,0.0,1.0,"32_fb_binary_operator=hadamard,go_node2vec_context_size=15,go_node2vec_embedding_dim=112,go_node2vec_num_negative_samples=2,go_node2vec_p=0.4,go_node2vec_q=0.1,go_node2vec_walk_length=90,go_node2vec_walks_per_node=10,go_term_types=cc,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=128,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.9,iptmnet_node2vec_q=0.5,iptmnet_node2vec_walk_length=100,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=cat,rf_max_depth=0.3,rf_max_features=auto,rf_min_samples_leaf=6,rf_min_samples_split=45",cc,hadamard,cat,20.0,112.0,90.0,15.0,10.0,0.4,0.1,2.0,128.0,100.0,10.0,10.0,0.9,0.5,2.0,0.30000000000000004,entropy,auto,45.0,6.0
0.7622049837643179,0.7743495716173057,0.6463815789473685,0.5827978250123579,0.7255384615384616,3629.8710482120514,True,,,1.0,90fd7a3ce7bd4f0f8f3c4ef50d5a916a,2021-03-18_22-33-37,1616106817.0,3629.8710482120514,116607.0,rocm-server,10.162.156.112,3629.8710482120514,0.0,1.0,"33_fb_binary_operator=avg,go_node2vec_context_size=10,go_node2vec_embedding_dim=80,go_node2vec_num_negative_samples=2,go_node2vec_p=0.6,go_node2vec_q=0.9,go_node2vec_walk_length=60,go_node2vec_walks_per_node=20,go_term_types=mp,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=64,iptmnet_node2vec_num_negative_samples=3,iptmnet_node2vec_p=0.4,iptmnet_node2vec_q=0.6,iptmnet_node2vec_walk_length=70,iptmnet_node2vec_walks_per_node=20,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.4,rf_max_features=log2,rf_min_samples_leaf=3,rf_min_samples_split=95",mp,avg,hadamard,20.0,80.0,60.0,10.0,20.0,0.6000000000000001,0.9,2.0,64.0,70.0,10.0,20.0,0.4,0.6000000000000001,3.0,0.4,entropy,log2,95.0,3.0
0.6983563219710844,0.7211810908527444,0.6070853462157809,0.5590706870983687,0.6641221374045801,3289.5052688121796,True,,,1.0,a9328eebe3af408c9bd39b37bbcf9999,2021-03-18_23-15-46,1616109346.0,3289.5052688121796,128958.0,rocm-server,10.162.156.112,3289.5052688121796,0.0,1.0,"34_fb_binary_operator=hadamard,go_node2vec_context_size=10,go_node2vec_embedding_dim=128,go_node2vec_num_negative_samples=1,go_node2vec_p=0.7,go_node2vec_q=0.8,go_node2vec_walk_length=60,go_node2vec_walks_per_node=20,go_term_types=none,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=32,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.7,iptmnet_node2vec_q=0.8,iptmnet_node2vec_walk_length=80,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.3,rf_max_features=auto,rf_min_samples_leaf=9,rf_min_samples_split=65",none,hadamard,hadamard,20.0,128.0,60.0,10.0,20.0,0.7000000000000001,0.8,1.0,32.0,80.0,15.0,10.0,0.7000000000000001,0.8,2.0,0.30000000000000004,entropy,auto,65.0,9.0
0.6070793878308498,0.5963022903749917,0.5989050226136634,0.6218487394957983,0.5775941230486685,1702.2859449386597,True,,,1.0,f2b0b01c72054320a95166eeea5d08f9,2021-03-18_23-02-01,1616108521.0,1702.2859449386597,132289.0,rocm-server,10.162.156.112,1702.2859449386597,0.0,1.0,"35_fb_binary_operator=cat,go_node2vec_context_size=10,go_node2vec_embedding_dim=48,go_node2vec_num_negative_samples=1,go_node2vec_p=0.6,go_node2vec_q=0.4,go_node2vec_walk_length=60,go_node2vec_walks_per_node=20,go_term_types=all,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=112,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.1,iptmnet_node2vec_q=0.4,iptmnet_node2vec_walk_length=90,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=cat,rf_max_depth=0.4,rf_max_features=log2,rf_min_samples_leaf=6,rf_min_samples_split=97",all,cat,cat,20.0,48.0,60.0,10.0,20.0,0.6000000000000001,0.4,1.0,112.0,90.0,10.0,10.0,0.1,0.4,2.0,0.4,entropy,log2,97.0,6.0
0.5717980251331145,0.5671955574162033,0.5832754227472782,0.6223430548690064,0.548823016564952,4697.569494962692,True,,,1.0,d496b17df3c24ee0b4bc694108314b99,2021-03-19_00-20-21,1616113221.0,4697.569494962692,139556.0,rocm-server,10.162.156.112,4697.569494962692,0.0,1.0,"36_fb_binary_operator=avg,go_node2vec_context_size=10,go_node2vec_embedding_dim=64,go_node2vec_num_negative_samples=3,go_node2vec_p=0.7,go_node2vec_q=0.9,go_node2vec_walk_length=80,go_node2vec_walks_per_node=20,go_term_types=bp,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=64,iptmnet_node2vec_num_negative_samples=1,iptmnet_node2vec_p=0.6,iptmnet_node2vec_q=0.5,iptmnet_node2vec_walk_length=100,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=avg,rf_max_depth=0.3,rf_max_features=sqrt,rf_min_samples_leaf=5,rf_min_samples_split=10",bp,avg,avg,20.0,64.0,80.0,10.0,20.0,0.7000000000000001,0.9,3.0,64.0,100.0,10.0,10.0,0.6000000000000001,0.5,1.0,0.30000000000000004,entropy,sqrt,10.0,5.0
0.7725390583670879,0.7835636901597433,0.6663040522164808,0.6055363321799307,0.7406287787182587,4919.675972223282,True,,,1.0,d906bd044aec49d79b02ca7edbbb56c4,2021-03-19_00-37-48,1616114268.0,4919.675972223282,142858.0,rocm-server,10.162.156.112,4919.675972223282,0.0,1.0,"37_fb_binary_operator=hadamard,go_node2vec_context_size=20,go_node2vec_embedding_dim=112,go_node2vec_num_negative_samples=3,go_node2vec_p=0.9,go_node2vec_q=0.7,go_node2vec_walk_length=60,go_node2vec_walks_per_node=10,go_term_types=cc,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=96,iptmnet_node2vec_num_negative_samples=1,iptmnet_node2vec_p=0.8,iptmnet_node2vec_q=0.8,iptmnet_node2vec_walk_length=60,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.5,rf_max_features=auto,rf_min_samples_leaf=9,rf_min_samples_split=28",cc,hadamard,hadamard,20.0,112.0,60.0,20.0,10.0,0.9,0.7000000000000001,3.0,96.0,60.0,15.0,10.0,0.8,0.8,1.0,0.5,entropy,auto,28.0,9.0
0.7036198155223823,0.7165572592143775,0.6056338028169014,0.5526445872466633,0.6698621929298981,2462.438329219818,True,,,1.0,c6feded9302b4ea2acc8d1e3165d92c0,2021-03-19_01-01-26,1616115686.0,2462.438329219818,155214.0,rocm-server,10.162.156.112,2462.438329219818,0.0,1.0,"38_fb_binary_operator=avg,go_node2vec_context_size=10,go_node2vec_embedding_dim=32,go_node2vec_num_negative_samples=2,go_node2vec_p=0.5,go_node2vec_q=0.3,go_node2vec_walk_length=90,go_node2vec_walks_per_node=20,go_term_types=mp,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=48,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.3,iptmnet_node2vec_q=0.1,iptmnet_node2vec_walk_length=90,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.6,rf_max_features=sqrt,rf_min_samples_leaf=2,rf_min_samples_split=37",mp,avg,hadamard,20.0,32.0,90.0,10.0,20.0,0.5,0.30000000000000004,2.0,48.0,90.0,10.0,10.0,0.30000000000000004,0.1,2.0,0.6000000000000001,entropy,sqrt,37.0,2.0
0.7568854124185803,0.7723565787675961,0.6645264847512039,0.6139396935244686,0.724198250728863,4640.960570812225,True,,,1.0,174337b19b3b4a0db1dcd429157fe201,2021-03-19_01-55-12,1616118912.0,4640.960570812225,156795.0,rocm-server,10.162.156.112,4640.960570812225,0.0,1.0,"39_fb_binary_operator=cat,go_node2vec_context_size=15,go_node2vec_embedding_dim=112,go_node2vec_num_negative_samples=2,go_node2vec_p=0.5,go_node2vec_q=1.0,go_node2vec_walk_length=100,go_node2vec_walks_per_node=10,go_term_types=none,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=96,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.3,iptmnet_node2vec_q=0.8,iptmnet_node2vec_walk_length=70,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.2,rf_max_features=sqrt,rf_min_samples_leaf=4,rf_min_samples_split=23",none,cat,hadamard,20.0,112.0,100.0,15.0,10.0,0.5,1.0,2.0,96.0,70.0,10.0,10.0,0.30000000000000004,0.8,2.0,0.2,entropy,sqrt,23.0,4.0
0.7245375658914085,0.739425832776659,0.6258578094976668,0.5635195254572417,0.7037037037037037,2329.2091443538666,True,,,1.0,b3666d422ca44817bc95a8689ba78664,2021-03-19_01-40-18,1616118018.0,2329.2091443538666,158987.0,rocm-server,10.162.156.112,2329.2091443538666,0.0,1.0,"40_fb_binary_operator=cat,go_node2vec_context_size=10,go_node2vec_embedding_dim=80,go_node2vec_num_negative_samples=2,go_node2vec_p=0.3,go_node2vec_q=0.9,go_node2vec_walk_length=80,go_node2vec_walks_per_node=10,go_term_types=all,iptmnet_node2vec_context_size=10,iptmnet_node2vec_embedding_dim=64,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.9,iptmnet_node2vec_q=0.8,iptmnet_node2vec_walk_length=80,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=hadamard,rf_max_depth=0.6,rf_max_features=log2,rf_min_samples_leaf=6,rf_min_samples_split=33",all,cat,hadamard,20.0,80.0,80.0,10.0,10.0,0.30000000000000004,0.9,2.0,64.0,80.0,10.0,10.0,0.9,0.8,2.0,0.6000000000000001,entropy,log2,33.0,6.0
0.6183315988719933,0.5875927268396638,0.6204157907031067,0.6564508156203658,0.5881310894596988,4288.769278287888,True,,,1.0,cf1735958ed44762956e650b5f12059c,2021-03-19_02-51-49,1616122309.0,4288.769278287888,162417.0,rocm-server,10.162.156.112,4288.769278287888,0.0,1.0,"41_fb_binary_operator=avg,go_node2vec_context_size=20,go_node2vec_embedding_dim=48,go_node2vec_num_negative_samples=2,go_node2vec_p=0.9,go_node2vec_q=0.9,go_node2vec_walk_length=70,go_node2vec_walks_per_node=20,go_term_types=bp,iptmnet_node2vec_context_size=15,iptmnet_node2vec_embedding_dim=48,iptmnet_node2vec_num_negative_samples=1,iptmnet_node2vec_p=0.7,iptmnet_node2vec_q=0.1,iptmnet_node2vec_walk_length=70,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=cat,rf_max_depth=0.7,rf_max_features=log2,rf_min_samples_leaf=3,rf_min_samples_split=6",bp,avg,cat,20.0,48.0,70.0,20.0,20.0,0.9,0.9,2.0,48.0,70.0,15.0,10.0,0.7000000000000001,0.1,1.0,0.7000000000000001,entropy,log2,6.0,3.0
0.5927199294128398,0.6175584317330342,0.5595880333496812,0.5640138408304498,0.5552311435523114,2067.560099363327,True,,,1.0,7676275a528d4023a59866db4a0150d7,2021-03-19_02-29-42,1616120982.0,2067.560099363327,163785.0,rocm-server,10.162.156.112,2067.560099363327,0.0,1.0,"42_fb_binary_operator=hadamard,go_node2vec_context_size=15,go_node2vec_embedding_dim=64,go_node2vec_num_negative_samples=1,go_node2vec_p=0.4,go_node2vec_q=0.1,go_node2vec_walk_length=70,go_node2vec_walks_per_node=10,go_term_types=cc,iptmnet_node2vec_context_size=20,iptmnet_node2vec_embedding_dim=112,iptmnet_node2vec_num_negative_samples=2,iptmnet_node2vec_p=0.2,iptmnet_node2vec_q=0.5,iptmnet_node2vec_walk_length=80,iptmnet_node2vec_walks_per_node=10,rf_criterion=entropy,rf_edge_operator=avg,rf_max_depth=0.3,rf_max_features=auto,rf_min_samples_leaf=2,rf_min_samples_split=93",cc,hadamard,avg,20.0,64.0,70.0,15.0,10.0,0.4,0.1,1.0,112.0,80.0,20.0,10.0,0.2,0.5,2.0,0.30000000000000004,entropy,auto,93.0,2.0
